Zip,Median,Mean,Pop
97230,44091,55734,35943
57279,43557,55736,1058
62468,42383,55736,2564
72944,45613,55736,2919
56263,43906,55737,581
30683,41683,55739,6749
61044,45195,55740,232
29541,44228,55742,9465
47220,48181,55742,5652
76671,45526,55742,1777
43323,46912,55743,692
81069,46361,55745,1888
64484,43811,55746,1229
78343,46669,55746,4525
28451,47108,55748,15896
56433,44570,55749,1639
75497,47134,55749,3350
84036,50349,55750,4978
33521,39735,55753,599
14812,46480,55756,3823
16611,44602,55756,2427
72143,41612,55757,35169
93505,44421,55757,14038
29847,51393,55760,5480
39574,49592,55760,10902
53968,46754,55760,2329
50048,46275,55762,861
84757,45977,55763,1167
78677,51965,55765,92
47150,47177,55766,47472
48174,48757,55767,29602
78125,38229,55769,96
78142,38229,55769,119
78145,38229,55769,103
78146,38229,55769,771
78162,38229,55769,375
15081,47171,55770,535
15857,46265,55770,14595
56737,45918,55770,913
96093,46224,55771,4133
34429,36910,55772,8563
13454,49375,55773,822
56724,45875,55774,205
97633,48741,55774,1348
55408,41268,55780,30643
54519,41273,55783,1231
44680,48224,55785,3688
50848,45644,55786,378
51646,45644,55786,763
26062,39295,55787,21801
51036,51038,55787,726
54513,41769,55787,478
66072,50122,55789,1054
12791,52045,55790,652
8069,43621,55792,12428
21222,47826,55792,55172
30429,40553,55792,205
49716,45464,55792,816
14415,40055,55793,116
51521,53375,55793,2036
36046,41482,55795,1490
59424,42789,55796,95
45202,32513,55797,15430
63454,48568,55797,946
37181,46552,55800,1534
39581,42381,55801,12923
45130,49338,55801,3788
74331,38577,55804,6490
71409,45049,55809,6874
61951,42990,55810,8017
62665,46593,55810,1629
55965,44736,55811,2540
90032,44197,55811,45786
59868,43427,55813,1941
12766,52323,55814,477
24015,42580,55814,15255
48157,44609,55816,1484
72032,44172,55816,31436
17985,49416,55817,1158
50604,48799,55817,1850
68840,49762,55820,2818
17823,43796,55823,1152
59826,43434,55824,555
37924,41765,55825,11259
46702,49698,55826,2304
96728,39679,55828,610
96781,39679,55828,1670
96783,39679,55828,2060
4210,42117,55830,23191
34433,47076,55830,6647
23225,45491,55832,39169
27371,38289,55832,8207
13776,45958,55833,469
13838,41935,55833,4542
52171,49100,55835,1048
47514,52976,55836,1559
47515,52976,55836,965
47551,52976,55836,649
47576,52976,55836,388
14136,47119,55837,5322
12071,47545,55838,254
12131,47545,55838,117
12194,47545,55838,161
71046,43834,55838,1351
13316,48719,55842,6648
44481,46407,55842,11369
3588,52026,55843,1640
18220,46404,55843,367
18231,46404,55843,509
18245,46404,55843,756
58575,47486,55843,951
29130,38326,55845,6655
72012,43715,55846,11986
98326,50430,55847,1412
98381,50430,55847,371
28570,46316,55848,18256
73443,50486,55848,3345
72738,40026,55850,2419
77871,38632,55850,3368
13808,45999,55851,1768
68977,43756,55851,373
48831,48207,55854,3536
67575,40797,55854,465
32725,47616,55857,44905
72119,42888,55858,5
22844,40744,55865,4528
59018,44917,55865,633
77035,44253,55865,35896
75437,44345,55870,1078
5850,44861,55877,231
16137,46999,55878,13206
15633,52637,55879,193
31011,26061,55882,923
97818,44927,55883,3713
97844,44927,55883,3796
47840,52801,55884,1500
4950,35270,55885,4523
74032,45435,55885,1803
54977,50040,55886,1337
44047,50455,55888,9258
44420,46717,55890,16628
55332,43851,55890,2119
60633,46089,55891,12927
45822,45457,55893,19096
53549,46985,55893,10414
26588,42023,55894,2611
65287,46637,55894,422
68876,49692,55894,1732
83236,45923,55894,2275
86040,46377,55894,10283
35621,45350,55898,2852
91932,45590,55898,25718
99703,49087,55899,7065
90242,48657,55900,36919
14838,47781,55901,2083
37853,48989,55901,3815
54968,47224,55902,2779
4607,44532,55903,1220
44092,46477,55903,17400
57366,46346,55904,2228
13778,46606,55913,6100
54822,47223,55914,4516
56515,44973,55915,2877
63336,46307,55915,1146
4613,44531,55917,202
4624,44531,55917,331
4669,44531,55917,200
4693,44531,55917,984
14150,46638,55919,44756
85937,50166,55919,7638
54730,50389,55920,4277
91210,44913,55921,328
98382,46020,55921,26856
75153,42423,55924,605
95490,41558,55925,13264
14784,48431,55926,1023
68019,46814,55928,649
96136,45499,55933,104
73533,42875,55934,27359
93610,40658,55934,23833
77836,47808,55941,11896
49777,47006,55946,1523
63436,47839,55947,1155
14883,50602,55949,3891
43545,46882,55949,14613
13488,45772,55950,134
13833,46989,55951,4427
28721,39791,55953,8924
17774,49137,55954,1307
38720,29625,55955,651
51246,50206,55956,3844
54241,50618,55963,14884
60428,46530,55964,12203
96059,39774,55967,688
12779,48039,55968,1889
74017,46585,55968,24817
56316,45752,55969,1471
89110,48929,55969,62118
84746,45966,55971,1149
84763,45966,55971,245
84767,45966,55971,679
84774,45966,55971,1399
84784,45966,55971,2745
74738,36892,55976,584
78552,39849,55978,34111
6705,44223,55979,27122
28146,45567,55980,24539
95456,38149,55980,795
21218,41265,55981,53777
65024,48661,55981,1086
67637,45004,55982,2651
29625,42465,55984,27538
78159,52227,55986,1023
18434,42548,55991,4197
17980,50089,55992,3168
52043,46070,55994,2321
66763,38186,55995,3369
22967,46544,55997,1956
62638,47228,56000,1337
23350,33631,56002,3403
23398,33631,56002,153
23486,33631,56002,140
27827,33507,56004,61
30543,50748,56007,4487
56280,47918,56007,562
54873,47003,56008,2799
61473,44100,56008,1667
64138,49723,56008,25294
96760,43961,56008,3001
84022,51348,56009,896
29154,47013,56011,28135
71403,47047,56011,4584
30562,43772,56012,1128
30568,43772,56012,1877
77855,38132,56014,238
77865,38132,56014,1798
61027,45000,56015,52
67850,42311,56015,335
65620,50208,56016,262
57268,46026,56019,443
57783,42256,56021,14290
71129,42080,56021,13391
53944,51035,56027,2224
61356,45089,56027,11281
77656,46696,56027,17110
23108,45381,56030,161
49326,44167,56030,3351
67839,42323,56034,1416
16230,46106,56035,581
72734,43962,56035,7322
13673,41289,56037,2389
76309,44224,56038,13862
55713,46282,56039,1004
55758,46282,56039,188
79855,35492,56042,2336
97876,44317,56044,851
32244,49429,56046,57369
85208,48190,56046,34762
13659,45830,56049,603
54656,46327,56052,17377
62355,41307,56052,820
74446,42821,56052,516
4572,42201,56054,4915
42463,43618,56057,156
46978,48625,56058,2059
42049,43384,56059,1480
68502,44509,56063,26587
64458,46667,56064,145
64467,46667,56064,186
93516,37766,56064,2299
59525,37457,56065,320
59528,37457,56065,265
59530,37457,56065,176
59532,37457,56065,237
59540,37457,56065,417
98572,49405,56065,797
37645,45509,56066,5145
45617,50303,56069,21
45681,50303,56069,1480
36470,41853,56070,98
95991,45045,56070,40593
13343,41786,56072,1687
14815,46594,56073,936
97391,45944,56073,5312
50115,47451,56074,2674
43070,49828,56075,107
45389,49828,56075,551
70517,44399,56075,26500
70634,42964,56078,25125
83647,49981,56078,20789
65713,44422,56080,2496
75681,39950,56080,2562
43905,48063,56082,207
18214,44495,56083,2171
56249,42472,56084,383
48662,44073,56085,1600
81401,47075,56086,22437
53235,47015,56087,9270
33035,49203,56088,13497
35049,46577,56090,3996
15028,43527,56091,150
68869,48287,56091,2285
76837,49063,56099,3188
76862,49063,56099,198
76866,49063,56099,623
67701,45140,56100,6502
56284,48362,56101,2265
17005,44205,56103,330
17030,44205,56103,713
17080,44205,56103,301
52321,48300,56103,404
71032,36223,56106,2164
16625,38596,56107,3670
48195,47433,56109,30144
47665,52970,56111,3637
82210,42936,56111,399
34476,43603,56112,20862
55029,48229,56112,38
62033,45071,56113,4894
52645,44014,56115,3176
12418,49961,56116,522
12422,49961,56116,343
12423,49961,56116,970
12460,49961,56116,348
45620,42150,56117,1210
58746,50093,56117,1660
68651,47362,56117,1508
31321,48835,56118,6326
92545,45146,56119,39457
13637,41278,56121,3851
28701,45547,56122,3183
43402,45139,56122,29978
25201,40057,56126,55
66830,53811,56128,262
66833,53811,56128,536
6108,45956,56129,24307
15377,46720,56129,815
65035,45391,56129,1826
68359,49596,56131,1804
7201,46418,56132,27865
14168,45646,56132,42
52157,50354,56132,1828
52158,50354,56132,314
71346,42318,56134,3040
47805,48681,56135,12852
49837,46194,56135,9925
85043,50523,56136,30560
37308,40802,56137,2772
8610,47801,56138,22846
18629,47467,56138,1821
97886,44202,56138,1267
74429,48904,56139,10991
48035,45996,56144,33998
56296,43049,56144,2329
60957,47219,56144,5615
67855,49706,56145,1976
73092,46560,56145,1016
64430,46954,56146,764
70515,37293,56147,3838
50420,47842,56149,377
13834,44806,56152,174
28391,51705,56154,4625
13072,47520,56156,1158
61338,47611,56156,284
61346,47611,56156,75
43506,46199,56158,14956
49347,46417,56158,1303
12986,47141,56160,6326
45843,49961,56160,3718
92376,47889,56162,81516
70513,47744,56165,124
74445,47751,56166,2802
75103,44709,56166,12667
72202,36224,56171,9978
87042,45000,56172,3521
48893,45937,56173,4711
61062,45180,56174,1983
80915,46732,56178,19519
13625,49187,56181,1940
13647,49187,56181,7
13687,49187,56181,466
17237,48083,56181,1789
17247,48083,56181,25
17261,48083,56181,49
70446,46712,56182,5877
67862,49199,56186,302
79413,43263,56186,21187
98047,50949,56187,6339
75904,42652,56189,33988
14825,50321,56190,929
89408,52871,56190,8717
43529,50463,56191,262
46410,48460,56193,38340
32350,43810,56195,1417
56466,44526,56197,2816
35474,46209,56199,6180
51450,42532,56201,1583
52640,50590,56201,1447
14427,49379,56202,2013
97005,45265,56202,23741
97128,42946,56202,30237
28135,37060,56203,4487
53802,44400,56204,58
53806,44400,56204,1831
51535,46607,56205,1923
77964,36036,56205,7569
50674,47913,56206,3555
59758,43482,56206,1673
67831,37931,56208,1117
67840,37931,56208,103
31546,38366,56209,8095
14903,44161,56211,7540
55107,44635,56213,15950
52049,47023,56214,1270
61458,50190,56214,822
44874,45969,56215,366
71469,42216,56217,2792
79376,48841,56217,95
81252,39909,56220,3830
95540,39472,56223,13657
28575,53688,56224,337
15610,48176,56225,3955
79355,48850,56226,1942
13658,45115,56229,2379
45132,50027,56231,291
50568,47181,56231,1398
18824,43728,56232,1353
4473,37175,56236,7103
8701,40747,56240,60357
52644,45041,56240,412
73096,44417,56245,11974
15203,39541,56249,9631
85122,46183,56249,50942
96006,41263,56249,557
47361,49177,56251,135
62898,49353,56253,2097
56245,48633,56254,555
59828,45818,56254,4420
56283,43595,56255,7136
79561,47905,56255,662
57051,44835,56256,263
57214,44835,56256,75
57233,44835,56256,118
57249,44835,56256,994
84083,51457,56256,1516
29673,44522,56258,25348
75601,38935,56258,15849
7504,44975,56261,13056
52248,48386,56261,1815
59464,43060,56262,493
80740,45304,56262,108
80757,45304,56262,255
80801,45304,56262,154
80812,45304,56262,275
97827,43945,56262,2453
51536,48765,56263,448
44901,40595,56266,575
16153,46602,56268,2613
39885,43333,56268,76
46148,51100,56270,5097
68937,42881,56271,1884
51565,46846,56272,501
66857,45393,56272,943
84638,44457,56272,294
84640,44457,56272,121
84649,44457,56272,760
24066,45866,56273,4883
44620,48191,56273,1403
71067,44443,56273,3297
13731,37629,56274,1180
92335,46207,56277,95397
45120,47960,56281,3509
47933,48378,56282,27937
56023,43747,56282,593
43466,53942,56283,2117
66087,47234,56283,2042
48014,48900,56284,3777
79329,47771,56284,3300
15680,45788,56285,97
69034,47056,56285,1031
92310,51729,56285,8845
19111,46238,56288,58800
29906,44624,56289,21765
52738,51474,56290,3567
38015,45470,56291,2828
50671,47081,56291,269
59041,42771,56291,1860
64131,45346,56294,21465
79506,46808,56294,730
57481,42967,56295,598
99130,47614,56295,828
99161,47614,56295,1400
99174,47614,56295,44
77984,49667,56296,4295
40107,43504,56297,2067
56201,43538,56297,22015
62838,47678,56298,1497
31050,45591,56301,965
83629,48509,56301,1721
30501,40129,56305,28048
77615,48412,56305,1012
62853,52429,56306,1034
49320,41579,56307,17
51346,44536,56307,2451
13331,44767,56310,271
13420,44767,56310,1383
13472,44767,56310,241
14548,49608,56310,4139
57371,46737,56310,234
62462,45014,56310,1149
83535,48140,56314,1089
35035,45027,56315,1581
43044,50400,56316,5116
71325,43776,56316,1321
70762,48689,56318,926
43567,47818,56319,12866
56309,44471,56322,1161
78722,41729,56325,5901
49128,43505,56326,4210
68338,48433,56326,364
68350,48433,56326,247
68377,48433,56326,487
68424,48433,56326,852
68440,48433,56326,145
47386,49350,56329,1231
29712,44580,56330,2317
10701,44417,56331,61035
33169,49826,56333,39353
49103,45522,56333,12546
59430,43102,56334,556
56237,48657,56338,636
28722,44974,56339,5421
70752,49934,56339,806
4456,52302,56344,2171
18615,49665,56344,2031
61842,45047,56346,2984
34788,42986,56347,17519
59829,34138,56347,2720
51026,49883,56350,862
56047,47298,56353,109
56297,48729,56353,865
86426,47924,56353,13863
59802,43526,56355,16829
45750,40834,56357,28654
97625,49289,56357,150
21793,47501,56358,5329
97448,46436,56359,12240
25248,49301,56360,3090
62894,50744,56360,1006
29696,50652,56361,4125
31552,44784,56361,932
83114,48750,56362,828
83123,48750,56362,711
83124,48750,56362,137
56181,46464,56363,1221
34753,47267,56365,5353
49451,49240,56365,5929
85936,42050,56366,4293
72736,48065,56367,6208
50607,47318,56368,481
42051,38046,56369,2840
33637,44431,56370,15351
61376,47938,56370,2280
5039,48125,56371,1110
5076,48125,56371,412
53556,48275,56373,2594
56270,47848,56374,1036
29526,43915,56376,39033
47568,52258,56376,834
22810,45766,56377,863
22845,45766,56377,33
98408,48880,56377,18830
17884,43843,56378,267
52353,48237,56384,9173
21613,40843,56389,16388
85643,46891,56390,9810
15376,48601,56391,1792
44240,41046,56392,35378
57656,40444,56395,723
13131,47507,56397,4001
95919,49153,56397,1378
95925,49153,56397,295
95935,49153,56397,631
16020,46188,56399,1019
16030,46188,56399,355
16048,46188,56399,107
46951,45164,56399,2170
44822,51175,56400,2955
63743,49410,56400,122
63747,49410,56400,469
13757,49975,56403,1072
37826,46147,56404,4361
51530,46810,56406,854
51562,46810,56406,449
51578,46810,56406,79
28429,51024,56409,7455
47997,49531,56409,139
18472,46794,56411,5415
12822,50199,56412,5788
18641,46626,56414,6720
65591,49420,56414,1512
72047,42483,56415,969
58433,42726,56418,1238
97329,52702,56419,120
64482,43629,56421,2101
64496,43629,56421,154
67667,45433,56421,204
49733,40725,56422,1912
50577,47988,56423,410
66871,45624,56423,1346
76305,44104,56423,4746
64638,51381,56425,521
13660,46167,56426,1972
16040,46218,56426,1008
68045,47294,56427,2019
48874,47450,56428,165
92311,48387,56428,31894
72721,39861,56429,391
33309,49355,56430,33705
93221,45658,56431,14945
71467,43860,56432,7998
32607,41384,56434,29750
8011,36765,56435,43
30008,46541,56436,29822
64487,49724,56436,757
83501,44428,56436,34230
11106,44031,56437,40963
32583,46907,56437,25586
46943,47262,56439,247
46946,47262,56439,136
59441,43163,56439,128
59451,43163,56439,279
59471,43163,56439,438
59489,43163,56439,330
83864,40782,56440,17076
50227,48750,56443,40
50431,48750,56443,273
50452,48750,56443,804
13694,46404,56444,1415
7306,41963,56446,55565
60466,50580,56450,22115
25143,43111,56452,8579
16334,44024,56453,348
59912,46425,56453,11595
95922,49241,56453,687
17043,48912,56454,5497
48722,50322,56457,3228
93274,48504,56458,69721
77538,46323,56459,934
43821,47422,56460,3977
46923,45572,56460,8048
43512,47378,56462,29272
46574,48376,56462,8339
46786,53144,56464,102
47975,48268,56464,653
40729,29529,56465,5485
27917,51917,56469,841
27956,51917,56469,269
70736,48841,56470,518
54853,45325,56473,4009
69346,42386,56476,664
69353,48929,56477,31
69355,48929,56477,140
32796,46691,56478,20139
66520,48728,56478,577
4964,45369,56479,155
27577,44827,56480,19011
56129,42366,56480,845
19152,45095,56481,31287
22843,47313,56482,2458
57649,33631,56483,217
83202,47374,56483,21608
81410,44979,56487,1655
27878,45536,56490,2462
67410,48939,56491,10141
44864,50969,56493,3131
51248,45179,56493,1857
69020,47297,56493,486
69026,47297,56493,241
69036,47297,56493,129
79703,50805,56495,20592
27019,45863,56497,4044
96034,43504,56497,294
51245,45196,56501,1359
62480,52009,56501,787
43003,51870,56507,2542
67401,47360,56512,51499
49449,46729,56513,2655
47467,41164,56515,72
18509,44254,56517,14049
35176,47188,56517,921
